base_commit	operation	previous_git_path	current_git_path	previous_git_sha256	current_git_sha256	transformation
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/06_KURAMOTO_CHINA/GKM_PHASE3_CHINA_VISUAL_ENVELOPE_METRICS.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/06_KURAMOTO_CHINA/SUPPORTING_DATA/GKM_PHASE3_CHINA_VISUAL_ENVELOPE_METRICS.json	f3593a596a66f1fe0154e90f901a4fb1ee4aacfeb84a2b2fc7d4782155445c41	f3593a596a66f1fe0154e90f901a4fb1ee4aacfeb84a2b2fc7d4782155445c41	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/06_KURAMOTO_CHINA/GKM_PHASE3_CHINA_VISUAL_ENVELOPE_METRICS.tsv	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/06_KURAMOTO_CHINA/SUPPORTING_DATA/GKM_PHASE3_CHINA_VISUAL_ENVELOPE_METRICS.tsv	a4bee0f5eb139faa90c806cc16ab4bd9aeb8b1de61788a4d55d62055e0bab7a1	a4bee0f5eb139faa90c806cc16ab4bd9aeb8b1de61788a4d55d62055e0bab7a1	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/07_SHINOSAWA_HIRO/GAKUEN_IDOLMASTER_PHASE3_HIRO_COMPLETE_AUDIOVISUAL_BASELINE.zip.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/07_SHINOSAWA_HIRO/GAKUEN_IDOLMASTER_PHASE3_HIRO_COMPLETE_AUDIOVISUAL_BASELINE.zip.sha256	94df5ab7ff802eb48376c40be67521bff0d279875055481f5962de13bf03812c	94df5ab7ff802eb48376c40be67521bff0d279875055481f5962de13bf03812c	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/07_SHINOSAWA_HIRO/GKM_HIRO_AUDIOVISUAL_BASELINE_AND_REQUESTS.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/07_SHINOSAWA_HIRO/GKM_HIRO_AUDIOVISUAL_BASELINE_AND_REQUESTS.md	56dccf2a6efe34b45a7312fc89b9ab2722893c0e753e7f501994dc8aaeeaa0ed	1cf6982097b8c7967d297419edaf61e6a21af3e5b01ee51c52f8e37705ebfb84	MOVE_AND_UPDATE_NAVIGATION_OR_AUTHORITY_PATHS
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/07_SHINOSAWA_HIRO/GKM_HIRO_AV_EVIDENCE_AND_METRICS_MATRIX.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/07_SHINOSAWA_HIRO/GKM_HIRO_AV_EVIDENCE_AND_METRICS_MATRIX.md	fc9ca11964cecb9a9c7e1b0bb823d29cdeb076a71c679e2da4b9f73917fd3b76	fc9ca11964cecb9a9c7e1b0bb823d29cdeb076a71c679e2da4b9f73917fd3b76	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/07_SHINOSAWA_HIRO/GKM_HIRO_COMPLETE_AUDIOVISUAL_BASELINE.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/07_SHINOSAWA_HIRO/GKM_HIRO_COMPLETE_AUDIOVISUAL_BASELINE.md	59281895d01d32898e31ce51211329c795f9dc8282fcfa320a18b856c63d2930	1e9cbbe4409e5eb9f3a1044e98c54ab07695c7de8a0a439bf63b0f725faf6cbf	MOVE_AND_UPDATE_NAVIGATION_OR_AUTHORITY_PATHS
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/07_SHINOSAWA_HIRO/GKM_HIRO_DIALOGUE_VOICE_ACTING_CLOSE_READING.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/07_SHINOSAWA_HIRO/GKM_HIRO_DIALOGUE_VOICE_ACTING_CLOSE_READING.md	a33c0dd4934cc4ddab1cf2ed432e6765021c21e6f311f1a7d9fc2ea261b1383d	a33c0dd4934cc4ddab1cf2ed432e6765021c21e6f311f1a7d9fc2ea261b1383d	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/07_SHINOSAWA_HIRO/GKM_HIRO_MUSIC_MV_AND_PERFORMANCE_CLOSE_READING.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/07_SHINOSAWA_HIRO/GKM_HIRO_MUSIC_MV_AND_PERFORMANCE_CLOSE_READING.md	b8efc5462fc5c8e53a7557ef86bbcc64e74b7959d6000fc55b99df9e54b6f0ad	b8efc5462fc5c8e53a7557ef86bbcc64e74b7959d6000fc55b99df9e54b6f0ad	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/07_SHINOSAWA_HIRO/GKM_PHASE3_HIRO_AUDIOVISUAL_ARTIFACT_CHECKSUMS.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/07_SHINOSAWA_HIRO/GKM_PHASE3_HIRO_AUDIOVISUAL_ARTIFACT_CHECKSUMS.sha256	6a78e67971e135bc4794df1c2fee5817b10db2bc80ddf28e1cbec939f2aa9671	6a78e67971e135bc4794df1c2fee5817b10db2bc80ddf28e1cbec939f2aa9671	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/07_SHINOSAWA_HIRO/GKM_PHASE3_HIRO_AUDIOVISUAL_COMPLETION_REPORT.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/07_SHINOSAWA_HIRO/GKM_PHASE3_HIRO_AUDIOVISUAL_COMPLETION_REPORT.md	37704bd93f1bfed0c068dd1e9ebf18e92c0f8f6a7c47b6bd9769d027248b105f	37704bd93f1bfed0c068dd1e9ebf18e92c0f8f6a7c47b6bd9769d027248b105f	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/07_SHINOSAWA_HIRO/GKM_PHASE3_HIRO_AUDIOVISUAL_SOURCE_MANIFEST.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/07_SHINOSAWA_HIRO/GKM_PHASE3_HIRO_AUDIOVISUAL_SOURCE_MANIFEST.json	8b0707843b8d0ad8fd171a0f560d0ba006bd78ec26b89ee1a25c7f84cf92349d	8b0707843b8d0ad8fd171a0f560d0ba006bd78ec26b89ee1a25c7f84cf92349d	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/07_SHINOSAWA_HIRO/GKM_PHASE3_HIRO_AV_DELIVERY_AUDIT.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/07_SHINOSAWA_HIRO/GKM_PHASE3_HIRO_AV_DELIVERY_AUDIT.md	f881d00842873e2c4193f270a4ccc2be81e88cc596b52c0f649df77f7ce2f3e3	f881d00842873e2c4193f270a4ccc2be81e88cc596b52c0f649df77f7ce2f3e3	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/07_SHINOSAWA_HIRO/GKM_PHASE3_HIRO_AV_RELEASE_MANIFEST.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/07_SHINOSAWA_HIRO/GKM_PHASE3_HIRO_AV_RELEASE_MANIFEST.json	b63945036d827a52e67445da047fc7b2cffd451dfaf7fed9f702f3db06f185eb	b63945036d827a52e67445da047fc7b2cffd451dfaf7fed9f702f3db06f185eb	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/07_SHINOSAWA_HIRO/GKM_PHASE3_HIRO_AV_TECHNICAL_METRICS_APPENDIX.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/07_SHINOSAWA_HIRO/GKM_PHASE3_HIRO_AV_TECHNICAL_METRICS_APPENDIX.md	a2f134f9aad358f043e149e131abe3c98f458ac2393f9a02d278a89d3ee93ac7	a2f134f9aad358f043e149e131abe3c98f458ac2393f9a02d278a89d3ee93ac7	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/00_README_AND_DOCUMENT_MAP.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/00_README_AND_DOCUMENT_MAP.md	43c79ccea857ad0bdb0bd53217c46388816d7c1f76c42b13c87872c99bc249d7	43c79ccea857ad0bdb0bd53217c46388816d7c1f76c42b13c87872c99bc249d7	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/90_SUPERSEDED_RELEASES/GAKUEN_IDOLMASTER_PHASE3_RINAMI_INTEGRATED_AV_R1.zip.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/90_SUPERSEDED_RELEASES/GAKUEN_IDOLMASTER_PHASE3_RINAMI_INTEGRATED_AV_R1.zip.sha256	34c43473cdb77d239fa98562109830ee4ea4fec5264c0fd2cb42f84eb5b92915	34c43473cdb77d239fa98562109830ee4ea4fec5264c0fd2cb42f84eb5b92915	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/90_SUPERSEDED_RELEASES/R1_SUPERSESSION_NOTE.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/90_SUPERSEDED_RELEASES/R1_SUPERSESSION_NOTE.md	d91d82b5bb047a61b1af9eef163850303c56815d102307cf5fcf7aef888a17b9	d91d82b5bb047a61b1af9eef163850303c56815d102307cf5fcf7aef888a17b9	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/GAKUEN_IDOLMASTER_PHASE3_RINAMI_INTEGRATED_AV_R2.zip.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/GAKUEN_IDOLMASTER_PHASE3_RINAMI_INTEGRATED_AV_R2.zip.sha256	2bbdb8cedf82cdca64cb28796b7da37abc08e98708fad51a0de8a6153efdaf77	2bbdb8cedf82cdca64cb28796b7da37abc08e98708fad51a0de8a6153efdaf77	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/GKM_PHASE3_RINAMI_AUDIOVISUAL_COMPLETION_REPORT.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/GKM_PHASE3_RINAMI_AUDIOVISUAL_COMPLETION_REPORT.md	01dbce9f1bfa97f6780187f9fe79428daa8a1bf6bc20a4643263e225360c4159	01dbce9f1bfa97f6780187f9fe79428daa8a1bf6bc20a4643263e225360c4159	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/GKM_PHASE3_RINAMI_AUDIOVISUAL_SOURCE_MANIFEST.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/GKM_PHASE3_RINAMI_AUDIOVISUAL_SOURCE_MANIFEST.json	f99a998245f6194657dcd1492abccd66f8f18a7e71c7fdd998b9bd47228bd268	f99a998245f6194657dcd1492abccd66f8f18a7e71c7fdd998b9bd47228bd268	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/GKM_PHASE3_RINAMI_AV_ARTIFACT_CHECKSUMS.sha256	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/GKM_PHASE3_RINAMI_AV_ARTIFACT_CHECKSUMS.sha256	612a8160ad60cad33e47bc447e6396ce918eb735b9f7e6ad43927f1f991f7bdb	612a8160ad60cad33e47bc447e6396ce918eb735b9f7e6ad43927f1f991f7bdb	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/GKM_PHASE3_RINAMI_AV_DELIVERY_AUDIT.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/GKM_PHASE3_RINAMI_AV_DELIVERY_AUDIT.md	8ed29e5a425826f47e2598e7dd1cf489d8d989e0c6b01de1d3ebdeccd02455fe	8ed29e5a425826f47e2598e7dd1cf489d8d989e0c6b01de1d3ebdeccd02455fe	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/GKM_PHASE3_RINAMI_AV_TECHNICAL_METRICS_APPENDIX.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/GKM_PHASE3_RINAMI_AV_TECHNICAL_METRICS_APPENDIX.md	8918c5b2574d8d9a69f34a57f9867c4680615302992e7a027599a1f5df9dcf98	8918c5b2574d8d9a69f34a57f9867c4680615302992e7a027599a1f5df9dcf98	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/GKM_RINAMI_AUDIOVISUAL_BASELINE_AND_REQUESTS.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/GKM_RINAMI_AUDIOVISUAL_BASELINE_AND_REQUESTS.md	a6e667f2730bdc07d54704a034c32159c2245249558ca1f0993ff27b6eaa441b	dfde1866487b8dc04d0d59061dc35f89a7861d0fa53aeafd8ec630398cee5732	MOVE_AND_UPDATE_NAVIGATION_OR_AUTHORITY_PATHS
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/GKM_RINAMI_AV_EVIDENCE_AND_METRICS_MATRIX.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/GKM_RINAMI_AV_EVIDENCE_AND_METRICS_MATRIX.md	1c1b0cd8f7979fdbeb113ef2b0c6c775cc54a219c60e26991235d562ad2e188e	1c1b0cd8f7979fdbeb113ef2b0c6c775cc54a219c60e26991235d562ad2e188e	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/GKM_RINAMI_COMPLETE_AUDIOVISUAL_BASELINE.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/GKM_RINAMI_COMPLETE_AUDIOVISUAL_BASELINE.md	17518e5dc605994cad57ac4b7b6bf04110f838edb1bcd2a335ae8a735b2f50a2	a29fe326e4e0342ddf8e09c667b4ac2b826b9d6f73ccdf891f608333e61f73b7	MOVE_AND_UPDATE_NAVIGATION_OR_AUTHORITY_PATHS
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_SELECTED_SCENE_PROSODY_PROXIES.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_SELECTED_SCENE_PROSODY_PROXIES.json	de58e2fc09250f26f81ba74a2d701839d24fa5a80ef3ca8f57d58a4ca052c5f9	de58e2fc09250f26f81ba74a2d701839d24fa5a80ef3ca8f57d58a4ca052c5f9	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_SELECTED_SCENE_PROSODY_PROXIES.tsv	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_SELECTED_SCENE_PROSODY_PROXIES.tsv	1e4e1b14d297b55f68a013123b311be2e7616ed3e83875b73cdf61a4b7799b9b	1e4e1b14d297b55f68a013123b311be2e7616ed3e83875b73cdf61a4b7799b9b	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_SONG_MIX_METRICS.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_SONG_MIX_METRICS.json	51c6a7c2f63ef42e1041014e2d85e38b2eff567466787ee54bbf6b80b6937463	51c6a7c2f63ef42e1041014e2d85e38b2eff567466787ee54bbf6b80b6937463	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_SONG_MIX_METRICS.tsv	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_SONG_MIX_METRICS.tsv	25a171b3387bbf0715a6c4cae23c1bd9270b2c41926b56c1610bce6f45888955	25a171b3387bbf0715a6c4cae23c1bd9270b2c41926b56c1610bce6f45888955	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_SOURCE_INVENTORY.tsv	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_SOURCE_INVENTORY.tsv	bd1ceb69c8d2a06f1e3c5942ac1ade6e51d9561a36e0c7d7d2a3c43466afd236	bd1ceb69c8d2a06f1e3c5942ac1ade6e51d9561a36e0c7d7d2a3c43466afd236	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_TEXTUAL_REGISTER_METRICS.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_TEXTUAL_REGISTER_METRICS.json	6a829e90f38952d0bf075c312f7f947cc5e28d0ccfd85718c4932ecc0f3bb178	6a829e90f38952d0bf075c312f7f947cc5e28d0ccfd85718c4932ecc0f3bb178	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_TEXTUAL_REGISTER_METRICS.tsv	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_TEXTUAL_REGISTER_METRICS.tsv	a489898c701c04275bad10c2ec015d100b3475981173d2c4a7ec3d99c990bc6f	a489898c701c04275bad10c2ec015d100b3475981173d2c4a7ec3d99c990bc6f	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_VISUAL_ENVELOPE_METRICS.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_VISUAL_ENVELOPE_METRICS.json	184e4afeeca8663a9307b929356b8e04fccd61daefe65da8b65cea519df3fa0c	184e4afeeca8663a9307b929356b8e04fccd61daefe65da8b65cea519df3fa0c	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_VISUAL_ENVELOPE_METRICS.tsv	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/GKM_PHASE3_RINAMI_VISUAL_ENVELOPE_METRICS.tsv	e39ae33198c8a5def412304bba6542dd88dd045723e402781b816dc0b2583db6	e39ae33198c8a5def412304bba6542dd88dd045723e402781b816dc0b2583db6	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/audio_loudness_metrics.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/audio_loudness_metrics.json	bc627e16f8b308bc0f31c59d6c72f6a9ce266d4ce5d01e641e904abbbfbfa379	bc627e16f8b308bc0f31c59d6c72f6a9ce266d4ce5d01e641e904abbbfbfa379	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/scene_audio_proxy_metrics.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/scene_audio_proxy_metrics.json	d91f41347961f59e82d711871275c8e1fbc48a7ca39516cb7c2a9b66207d9cec	d91f41347961f59e82d711871275c8e1fbc48a7ca39516cb7c2a9b66207d9cec	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/source_manifest.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/source_manifest.json	c32625f3522910a18bdaea1bc3c04682895eb1d0cd621511229b1f14ebe39f23	c32625f3522910a18bdaea1bc3c04682895eb1d0cd621511229b1f14ebe39f23	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/source_manifest.tsv	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/source_manifest.tsv	bd1ceb69c8d2a06f1e3c5942ac1ade6e51d9561a36e0c7d7d2a3c43466afd236	bd1ceb69c8d2a06f1e3c5942ac1ade6e51d9561a36e0c7d7d2a3c43466afd236	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/source_sha256.txt	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/source_sha256.txt	56e144090f55f774b220d5f6e7cfb377a16e0e8ae38e613a044912658c0591f7	56e144090f55f774b220d5f6e7cfb377a16e0e8ae38e613a044912658c0591f7	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/08_HIMESAKI_RINAMI/SUPPORTING_DATA/visual_sample_metrics.json	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/08_HIMESAKI_RINAMI/SUPPORTING_DATA/visual_sample_metrics.json	79b97d376f4759bc2c8603f5a02d128dab2de520e35bf9e6eed3958b6e9ae3f1	79b97d376f4759bc2c8603f5a02d128dab2de520e35bf9e6eed3958b6e9ae3f1	MOVE_ONLY
df03cc7e41cde31d101d064da5da868febb6089b	MOVE	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/00_MUSICAL_IDENTITY_BASELINES/09_SHIUN_SUMIKA/00_README_AND_DOCUMENT_MAP.md	series/gakuen-idolmaster/05_AUDIOVISUAL_ANALYSIS/09_SHIUN_SUMIKA/00_README_AND_DOCUMENT_MAP.md	6c36518804ce24206067e0738ab0cbdbb5ab16deecf086d49982f212e60a6331	6c36518804ce24206067e0738ab0cbdbb5ab16deecf086d49982f212e60a6331	MOVE_ONLY
