story_id,story_title,source_arc,source_path,utterance_count,character_count,bundle_id,bundle_title,corpus_layer,bundle_priority,bundle_priority_status,bundle_md_path,source_snapshot_id
message-instant-chs-00025,私まで照れちゃいます,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00025,17,643,message_message_group_chs_001_message_group_chs_part_02,Messages: 千紗 (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00026,次のライブ衣装,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00026,17,668,message_message_group_chs_001_message_group_chs_part_02,Messages: 千紗 (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00027,お休みさせてください,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00027,20,736,message_message_group_chs_001_message_group_chs_part_02,Messages: 千紗 (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00028,オススメの映画,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00028,16,654,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00029,一番相談しやすいんです,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00029,17,690,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00030,誘ってほしいです,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00030,17,752,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00031,正直にごめんなさい,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00031,25,892,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00032,4匹で消えて行ったんです,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00032,23,901,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00033,小さなお姉さん,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00033,22,874,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00034,どちらが好きですか？,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00034,29,1040,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00035,教えてほしいこと,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00035,23,866,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00036,ホラー映画を観てるから,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00036,23,828,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00037,お姉ちゃんの個性,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00037,26,982,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00038,海で釣り,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00038,27,939,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00039,手芸部で作った自信作,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00039,25,847,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00040,千紗の落とし物,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00040,34,1024,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00041,ぐれてたことありますか？,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00041,30,1051,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-chs-00042,彼氏の名前？,messages,idoly-corpus/messages/message_group_chs/message-instant-chs-00042,34,1190,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-000-001,怖いディレクターさん①,messages,idoly-corpus/messages/message_group_chs/message-story-chs-000-001,23,815,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-000-002,怖いディレクターさん②,messages,idoly-corpus/messages/message_group_chs/message-story-chs-000-002,6,329,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-000-003,怖いディレクターさん③,messages,idoly-corpus/messages/message_group_chs/message-story-chs-000-003,13,566,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-000-004,怖いディレクターさん④,messages,idoly-corpus/messages/message_group_chs/message-story-chs-000-004,17,792,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-001-001,クビの危機①,messages,idoly-corpus/messages/message_group_chs/message-story-chs-001-001,6,308,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-001-002,クビの危機②,messages,idoly-corpus/messages/message_group_chs/message-story-chs-001-002,19,807,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-001-003,クビの危機③,messages,idoly-corpus/messages/message_group_chs/message-story-chs-001-003,22,876,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-001-004,クビの危機④,messages,idoly-corpus/messages/message_group_chs/message-story-chs-001-004,13,591,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-002-001,締切カンヅメ大作戦①,messages,idoly-corpus/messages/message_group_chs/message-story-chs-002-001,8,411,message_message_group_chs_001_message_group_chs_part_03,Messages: 千紗 (Part 3),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_03.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-002-002,締切カンヅメ大作戦②,messages,idoly-corpus/messages/message_group_chs/message-story-chs-002-002,19,743,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-002-003,締切カンヅメ大作戦③,messages,idoly-corpus/messages/message_group_chs/message-story-chs-002-003,19,750,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-002-004,締切カンヅメ大作戦④,messages,idoly-corpus/messages/message_group_chs/message-story-chs-002-004,21,780,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-003-001,ヘビに睨まれたカエル①,messages,idoly-corpus/messages/message_group_chs/message-story-chs-003-001,19,766,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-003-002,ヘビに睨まれたカエル②,messages,idoly-corpus/messages/message_group_chs/message-story-chs-003-002,16,712,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-003-003,ヘビに睨まれたカエル③,messages,idoly-corpus/messages/message_group_chs/message-story-chs-003-003,13,610,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-003-004,ヘビに睨まれたカエル④,messages,idoly-corpus/messages/message_group_chs/message-story-chs-003-004,6,328,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-004-001,見習いたいあの姿①,messages,idoly-corpus/messages/message_group_chs/message-story-chs-004-001,33,1247,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-004-002,見習いたいあの姿②,messages,idoly-corpus/messages/message_group_chs/message-story-chs-004-002,38,1521,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-004-003,見習いたいあの姿③,messages,idoly-corpus/messages/message_group_chs/message-story-chs-004-003,16,631,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-004-004,見習いたいあの姿④,messages,idoly-corpus/messages/message_group_chs/message-story-chs-004-004,22,904,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-005-001,丑の刻参りもどき①,messages,idoly-corpus/messages/message_group_chs/message-story-chs-005-001,23,930,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-005-002,丑の刻参りもどき②,messages,idoly-corpus/messages/message_group_chs/message-story-chs-005-002,37,1324,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-005-003,丑の刻参りもどき③,messages,idoly-corpus/messages/message_group_chs/message-story-chs-005-003,14,628,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-story-chs-005-004,丑の刻参りもどき④,messages,idoly-corpus/messages/message_group_chs/message-story-chs-005-004,40,1468,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-suntory-chs-22-1101,お疲れ様電話,messages,idoly-corpus/messages/message_group_chs/message-suntory-chs-22-1101,1,178,message_message_group_chs_001_message_group_chs_part_04,Messages: 千紗 (Part 4),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_chs/message_message_group_chs_001_message_group_chs_part_04.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-adlt-00,「beyond the goal」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-adlt-00,35,1353,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-chna-00,「解き放たれる十七歳」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-chna-00,25,869,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-fest-00,「共に繋いだ約束の音」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-fest-00,34,1354,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-idol-00,「とても頼れるお姉さん」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-idol-00,13,517,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-idol-03,「私、決めたよ」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-idol-03,28,979,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-link-00,「絆が示す涙の航路」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-link-00,37,1319,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-mizg-01,「恵みのサニーシャワー」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-mizg-01,23,833,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-mnab-00,「光の海で祝福を」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-mnab-00,34,1269,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-onep-00,「ゆるり妄想温泉の旅」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-onep-00,33,1087,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-pair-00,「膨らむ頬と未来への期待」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-pair-00,17,712,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-pajm-00,「私の理想のデートプラン」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-pajm-00,26,892,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-sail-00,「陽光見守るとなりの青春」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-sail-00,31,986,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-vlnt-00,「ちょこっと愛の贈り物」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-vlnt-00,31,951,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-wedd-00,「ぬくもりに隠す本音」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-wedd-00,26,988,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-card-hrk-05-xmas-00,「二人きり、冬夜の打ち上げ」,messages,idoly-corpus/messages/message_group_hrk/message-card-hrk-05-xmas-00,30,1050,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-hbd-hrk-22-0103,このタヌキめ！,messages,idoly-corpus/messages/message_group_hrk/message-hbd-hrk-22-0103,26,889,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-hbd-hrk-23-0103,自責の念,messages,idoly-corpus/messages/message_group_hrk/message-hbd-hrk-23-0103,26,874,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-hbd-hrk-24-0103,こっそり抜いちゃった,messages,idoly-corpus/messages/message_group_hrk/message-hbd-hrk-24-0103,38,1196,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-hbd-hrk-25-0103,安心したわ,messages,idoly-corpus/messages/message_group_hrk/message-hbd-hrk-25-0103,28,968,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-hbd-hrk-26-0103,ウザ絡みしちゃうんだから,messages,idoly-corpus/messages/message_group_hrk/message-hbd-hrk-26-0103,25,879,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-hrk-00001,お仕事帰りのこと,messages,idoly-corpus/messages/message_group_hrk/message-instant-hrk-00001,15,557,message_message_group_hrk_001_message_group_hrk_part_01,Messages: 遙子 (Part 1),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_01.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-hrk-00002,伝わってるー！感激！,messages,idoly-corpus/messages/message_group_hrk/message-instant-hrk-00002,20,714,message_message_group_hrk_001_message_group_hrk_part_02,Messages: 遙子 (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-hrk-00003,ご褒美あげようかなって！,messages,idoly-corpus/messages/message_group_hrk/message-instant-hrk-00003,17,640,message_message_group_hrk_001_message_group_hrk_part_02,Messages: 遙子 (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-hrk-00004,黙って背中を見せる,messages,idoly-corpus/messages/message_group_hrk/message-instant-hrk-00004,19,715,message_message_group_hrk_001_message_group_hrk_part_02,Messages: 遙子 (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-hrk-00005,アイドルって面白いわね,messages,idoly-corpus/messages/message_group_hrk/message-instant-hrk-00005,27,952,message_message_group_hrk_001_message_group_hrk_part_02,Messages: 遙子 (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-hrk-00006,グラドルの子,messages,idoly-corpus/messages/message_group_hrk/message-instant-hrk-00006,21,757,message_message_group_hrk_001_message_group_hrk_part_02,Messages: 遙子 (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
message-instant-hrk-00007,言うか迷ったけど,messages,idoly-corpus/messages/message_group_hrk/message-instant-hrk-00007,17,673,message_message_group_hrk_001_message_group_hrk_part_02,Messages: 遙子 (Part 2),messages,TEXTURE,PROVISIONAL_PASS_A,idoly-ingest/07_messages/by_group/message_group_hrk/message_message_group_hrk_001_message_group_hrk_part_02.md,IP-V2-SNAPSHOT-2026-08-13-A
