item_id,source_type,corpus_layer,title,arc,unit,owner_character,event_id,card_id,bundle_part,bundle_part_count,source_story_count,source_story_ids,speaker_count,speakers,character_count,utterance_count,priority,priority_status,priority_reason,narrative_function,historical_selected,historical_priority,historical_rank,historical_reason,requires_av_review,missing_assets,manual_close_read,v1_relevance,contradicts_prior_claim,coverage_status,source_snapshot_id,md_path
card_rui_001_st-card-rui-05-birt-00,GAME_BUNDLE,cards,瑠依の疑問,cards,,rui,,st-card-rui-05-birt-00,1,1,3,st-card-rui-05-birt-00-01|st-card-rui-05-birt-00-02|st-card-rui-05-birt-00-03,3,rui|smr|yu,8795,275,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_001_st-card-rui-05-birt-00.md
card_rui_002_st-card-rui-05-birt-01,GAME_BUNDLE,cards,慰安旅行 in京都,cards,,rui,,st-card-rui-05-birt-01,1,1,3,st-card-rui-05-birt-01-01|st-card-rui-05-birt-01-02|st-card-rui-05-birt-01-03,6,chs|koh|rui|ski|suz|szk,6524,182,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_002_st-card-rui-05-birt-01.md
card_rui_003_st-card-rui-05-birt-02,GAME_BUNDLE,cards,黒魔術 でも やってんの,cards,,rui,,st-card-rui-05-birt-02,1,1,3,st-card-rui-05-birt-02-01|st-card-rui-05-birt-02-02|st-card-rui-05-birt-02-03,4,rio|rui|ski|skr,4593,116,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_003_st-card-rui-05-birt-02.md
card_rui_004_st-card-rui-05-date-00,GAME_BUNDLE,cards,未知の体験,cards,,rui,,st-card-rui-05-date-00,1,1,3,st-card-rui-05-date-00-01|st-card-rui-05-date-00-02|st-card-rui-05-date-00-03,2,koh|rui,10749,294,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_004_st-card-rui-05-date-00.md
card_rui_005_st-card-rui-05-fest-01,GAME_BUNDLE,cards,私一人だけ ですか？,cards,,rui,,st-card-rui-05-fest-01,1,1,3,st-card-rui-05-fest-01-01|st-card-rui-05-fest-01-02|st-card-rui-05-fest-01-03,2,koh|rui,10456,282,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_005_st-card-rui-05-fest-01.md
card_rui_006_st-card-rui-05-fest-03,GAME_BUNDLE,cards,わわわ私 なんてことを,cards,,rui,,st-card-rui-05-fest-03,1,1,3,st-card-rui-05-fest-03-01|st-card-rui-05-fest-03-02|st-card-rui-05-fest-03-03,2,koh|rui,10610,266,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_006_st-card-rui-05-fest-03.md
card_rui_007_st-card-rui-05-fest-04,GAME_BUNDLE,cards,こ、こ ……恋！？,cards,,rui,,st-card-rui-05-fest-04,1,1,3,st-card-rui-05-fest-04-01|st-card-rui-05-fest-04-02|st-card-rui-05-fest-04-03,2,koh|rui,9222,253,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_007_st-card-rui-05-fest-04.md
card_rui_008_st-card-rui-05-idol-00,GAME_BUNDLE,cards,財布がない,cards,,rui,,st-card-rui-05-idol-00,1,1,3,st-card-rui-05-idol-00-01|st-card-rui-05-idol-00-02|st-card-rui-05-idol-00-03,3,koh|reportera|rui,8828,259,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_008_st-card-rui-05-idol-00.md
card_rui_009_st-card-rui-05-idol-04,GAME_BUNDLE,cards,差を埋める 方法,cards,,rui,,st-card-rui-05-idol-04,1,1,3,st-card-rui-05-idol-04-01|st-card-rui-05-idol-04-02|st-card-rui-05-idol-04-03,2,koh|rui,9510,267,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_009_st-card-rui-05-idol-04.md
card_rui_010_st-card-rui-05-miku-00,GAME_BUNDLE,cards,同じステージ に立って,cards,,rui,,st-card-rui-05-miku-00,1,1,3,st-card-rui-05-miku-00-01|st-card-rui-05-miku-00-02|st-card-rui-05-miku-00-03,2,koh|rui,8179,228,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_010_st-card-rui-05-miku-00.md
card_rui_011_st-card-rui-05-mizg-01,GAME_BUNDLE,cards,瑠依の恩返し,cards,,rui,,st-card-rui-05-mizg-01,1,1,3,st-card-rui-05-mizg-01-01|st-card-rui-05-mizg-01-02|st-card-rui-05-mizg-01-03,2,koh|rui,9325,268,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_011_st-card-rui-05-mizg-01.md
card_rui_012_st-card-rui-05-newy-00,GAME_BUNDLE,cards,CMでも 食べたお揚げ,cards,,rui,,st-card-rui-05-newy-00,1,1,3,st-card-rui-05-newy-00-01|st-card-rui-05-newy-00-02|st-card-rui-05-newy-00-03,2,koh|rui,10568,281,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_012_st-card-rui-05-newy-00.md
card_rui_013_st-card-rui-05-sucu-00,GAME_BUNDLE,cards,サキュバス ってなんで すか！？,cards,,rui,,st-card-rui-05-sucu-00,1,1,3,st-card-rui-05-sucu-00-01|st-card-rui-05-sucu-00-02|st-card-rui-05-sucu-00-03,2,koh|rui,10116,265,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_013_st-card-rui-05-sucu-00.md
card_rui_014_st-card-rui-05-trbl-01,GAME_BUNDLE,cards,入れ 替わってる ーー！？,cards,,rui,,st-card-rui-05-trbl-01,1,1,3,st-card-rui-05-trbl-01-01|st-card-rui-05-trbl-01-02|st-card-rui-05-trbl-01-03,2,koh|rui,10417,263,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_014_st-card-rui-05-trbl-01.md
card_rui_015_st-card-rui-05-vlnt-00,GAME_BUNDLE,cards,掴めない感覚,cards,,rui,,st-card-rui-05-vlnt-00,1,1,3,st-card-rui-05-vlnt-00-01|st-card-rui-05-vlnt-00-02|st-card-rui-05-vlnt-00-03,2,koh|rui,7940,226,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_015_st-card-rui-05-vlnt-00.md
card_rui_016_st-card-rui-05-xmas-00,GAME_BUNDLE,cards,内緒で相談,cards,,rui,,st-card-rui-05-xmas-00,1,1,3,st-card-rui-05-xmas-00-01|st-card-rui-05-xmas-00-02|st-card-rui-05-xmas-00-03,2,koh|rui,7717,212,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_016_st-card-rui-05-xmas-00.md
card_rui_017_st-card-rui-05-yukt-00,GAME_BUNDLE,cards,か、か、間接,cards,,rui,,st-card-rui-05-yukt-00,1,1,3,st-card-rui-05-yukt-00-01|st-card-rui-05-yukt-00-02|st-card-rui-05-yukt-00-03,2,koh|rui,10453,282,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/rui/card_rui_017_st-card-rui-05-yukt-00.md
card_ski_001_st-card-ski-05-birt-00,GAME_BUNDLE,cards,千紗からの プレゼント,cards,,ski,,st-card-ski-05-birt-00,1,1,3,st-card-ski-05-birt-00-01|st-card-ski-05-birt-00-02|st-card-ski-05-birt-00-03,3,chs|hrk|ski,8507,260,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_001_st-card-ski-05-birt-00.md
card_ski_002_st-card-ski-05-birt-01,GAME_BUNDLE,cards,慰安旅行in 京都,cards,,ski,,st-card-ski-05-birt-01,1,1,3,st-card-ski-05-birt-01-01|st-card-ski-05-birt-01-02|st-card-ski-05-birt-01-03,6,chs|koh|rui|ski|suz|szk,6754,187,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_002_st-card-ski-05-birt-01.md
card_ski_003_st-card-ski-05-birt-02,GAME_BUNDLE,cards,可愛い お洋服とか 良さそうね,cards,,ski,,st-card-ski-05-birt-02,1,1,3,st-card-ski-05-birt-02-01|st-card-ski-05-birt-02-02|st-card-ski-05-birt-02-03,4,hrk|kor|ski|yu,4400,115,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_003_st-card-ski-05-birt-02.md
card_ski_004_st-card-ski-05-chsk-00,GAME_BUNDLE,cards,確かな成長と 違和感,cards,,ski,,st-card-ski-05-chsk-00,1,1,3,st-card-ski-05-chsk-00-01|st-card-ski-05-chsk-00-02|st-card-ski-05-chsk-00-03,2,koh|ski,10379,283,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_004_st-card-ski-05-chsk-00.md
card_ski_005_st-card-ski-05-fest-02,GAME_BUNDLE,cards,我慢するのは もったいない,cards,,ski,,st-card-ski-05-fest-02,1,1,3,st-card-ski-05-fest-02-01|st-card-ski-05-fest-02-02|st-card-ski-05-fest-02-03,2,koh|ski,9583,245,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_005_st-card-ski-05-fest-02.md
card_ski_006_st-card-ski-05-idol-00,GAME_BUNDLE,cards,整理整頓,cards,,ski,,st-card-ski-05-idol-00,1,1,3,st-card-ski-05-idol-00-01|st-card-ski-05-idol-00-02|st-card-ski-05-idol-00-03,2,koh|ski,7445,215,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_006_st-card-ski-05-idol-00.md
card_ski_007_st-card-ski-05-kifj-00,GAME_BUNDLE,cards,オーディション結果,cards,,ski,,st-card-ski-05-kifj-00,1,1,3,st-card-ski-05-kifj-00-01|st-card-ski-05-kifj-00-02|st-card-ski-05-kifj-00-03,2,koh|ski,7934,233,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_007_st-card-ski-05-kifj-00.md
card_ski_008_st-card-ski-05-link-00,GAME_BUNDLE,cards,それぞれの 『ソロ曲』,cards,,ski,,st-card-ski-05-link-00,1,1,3,st-card-ski-05-link-00-01|st-card-ski-05-link-00-02|st-card-ski-05-link-00-03,2,chs|ski,8671,256,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_008_st-card-ski-05-link-00.md
card_ski_009_st-card-ski-05-miku-05,GAME_BUNDLE,cards,ミクさんと 共演っ！？,cards,,ski,,st-card-ski-05-miku-05,1,1,3,st-card-ski-05-miku-05-01|st-card-ski-05-miku-05-02|st-card-ski-05-miku-05-03,2,koh|ski,10543,265,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_009_st-card-ski-05-miku-05.md
card_ski_010_st-card-ski-05-mizg-02,GAME_BUNDLE,cards,意外な一面を 探して,cards,,ski,,st-card-ski-05-mizg-02,1,1,3,st-card-ski-05-mizg-02-01|st-card-ski-05-mizg-02-02|st-card-ski-05-mizg-02-03,2,koh|ski,8793,245,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_010_st-card-ski-05-mizg-02.md
card_ski_011_st-card-ski-05-newy-00,GAME_BUNDLE,cards,中身だけ なくなってる,cards,,ski,,st-card-ski-05-newy-00,1,1,3,st-card-ski-05-newy-00-01|st-card-ski-05-newy-00-02|st-card-ski-05-newy-00-03,2,koh|ski,9809,265,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_011_st-card-ski-05-newy-00.md
card_ski_012_st-card-ski-05-onep-00,GAME_BUNDLE,cards,恋愛について の勉強,cards,,ski,,st-card-ski-05-onep-00,1,1,3,st-card-ski-05-onep-00-01|st-card-ski-05-onep-00-02|st-card-ski-05-onep-00-03,2,koh|ski,9419,266,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_012_st-card-ski-05-onep-00.md
card_ski_013_st-card-ski-05-poli-00,GAME_BUNDLE,cards,目指せ スリクス,cards,,ski,,st-card-ski-05-poli-00,1,1,3,st-card-ski-05-poli-00-01|st-card-ski-05-poli-00-02|st-card-ski-05-poli-00-03,2,koh|ski,10854,296,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_013_st-card-ski-05-poli-00.md
card_ski_014_st-card-ski-05-ster-00,GAME_BUNDLE,cards,うぅ、 意地悪です,cards,,ski,,st-card-ski-05-ster-00,1,1,3,st-card-ski-05-ster-00-01|st-card-ski-05-ster-00-02|st-card-ski-05-ster-00-03,2,koh|ski,10389,261,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_014_st-card-ski-05-ster-00.md
card_ski_015_st-card-ski-05-waso-00,GAME_BUNDLE,cards,自分を さらけ出す,cards,,ski,,st-card-ski-05-waso-00,1,1,3,st-card-ski-05-waso-00-01|st-card-ski-05-waso-00-02|st-card-ski-05-waso-00-03,2,koh|ski,9886,286,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_015_st-card-ski-05-waso-00.md
card_ski_016_st-card-ski-05-xmas-00,GAME_BUNDLE,cards,何をあげたら いいんでしょう,cards,,ski,,st-card-ski-05-xmas-00,1,1,3,st-card-ski-05-xmas-00-01|st-card-ski-05-xmas-00-02|st-card-ski-05-xmas-00-03,2,koh|ski,10012,288,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/ski/card_ski_016_st-card-ski-05-xmas-00.md
card_skr_001_st-card-skr-05-adlt-00,GAME_BUNDLE,cards,友ちゃんの リスト,cards,,skr,,st-card-skr-05-adlt-00,1,1,3,st-card-skr-05-adlt-00-01|st-card-skr-05-adlt-00-02|st-card-skr-05-adlt-00-03,2,koh|skr,9702,252,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/skr/card_skr_001_st-card-skr-05-adlt-00.md
card_skr_002_st-card-skr-05-anml-00,GAME_BUNDLE,cards,味わってあげ たいんです！,cards,,skr,,st-card-skr-05-anml-00,1,1,3,st-card-skr-05-anml-00-01|st-card-skr-05-anml-00-02|st-card-skr-05-anml-00-03,2,koh|skr,9489,259,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/skr/card_skr_002_st-card-skr-05-anml-00.md
card_skr_003_st-card-skr-05-birt-00,GAME_BUNDLE,cards,家族は大事に しないと,cards,,skr,,st-card-skr-05-birt-00,1,1,3,st-card-skr-05-birt-00-01|st-card-skr-05-birt-00-02|st-card-skr-05-birt-00-03,3,hrk|ktn|skr,9133,271,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/skr/card_skr_003_st-card-skr-05-birt-00.md
card_skr_004_st-card-skr-05-birt-01,GAME_BUNDLE,cards,慰安旅行 in北海道,cards,,skr,,st-card-skr-05-birt-01,1,1,3,st-card-skr-05-birt-01-01|st-card-skr-05-birt-01-02|st-card-skr-05-birt-01-03,6,kan|koh|rei|skr|smr|yu,7414,195,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/skr/card_skr_004_st-card-skr-05-birt-01.md
card_skr_005_st-card-skr-05-birt-02,GAME_BUNDLE,cards,ナイス セレブ リティ！,cards,,skr,,st-card-skr-05-birt-02,1,1,3,st-card-skr-05-birt-02-01|st-card-skr-05-birt-02-02|st-card-skr-05-birt-02-03,4,ai|rui|skr|suz,4767,131,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/skr/card_skr_005_st-card-skr-05-birt-02.md
card_skr_006_st-card-skr-05-chia-00,GAME_BUNDLE,cards,頑張ります、 コーチ！,cards,,skr,,st-card-skr-05-chia-00,1,1,3,st-card-skr-05-chia-00-01|st-card-skr-05-chia-00-02|st-card-skr-05-chia-00-03,2,koh|skr,9155,243,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/skr/card_skr_006_st-card-skr-05-chia-00.md
card_skr_007_st-card-skr-05-chna-00,GAME_BUNDLE,cards,美味しくて 美味しいです,cards,,skr,,st-card-skr-05-chna-00,1,1,3,st-card-skr-05-chna-00-01|st-card-skr-05-chna-00-02|st-card-skr-05-chna-00-03,2,koh|skr,10281,275,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/skr/card_skr_007_st-card-skr-05-chna-00.md
card_skr_008_st-card-skr-05-fest-00,GAME_BUNDLE,cards,大き過ぎる期待,cards,,skr,,st-card-skr-05-fest-00,1,1,3,st-card-skr-05-fest-00-01|st-card-skr-05-fest-00-02|st-card-skr-05-fest-00-03,2,koh|skr,8823,241,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/skr/card_skr_008_st-card-skr-05-fest-00.md
card_skr_009_st-card-skr-05-fest-01,GAME_BUNDLE,cards,ニュース 見ましたか？,cards,,skr,,st-card-skr-05-fest-01,1,1,3,st-card-skr-05-fest-01-01|st-card-skr-05-fest-01-02|st-card-skr-05-fest-01-03,2,koh|skr,9799,266,TEXTURE,PROVISIONAL_PASS_A,Pass-A default for card stories; escalate when they change a stable character/relationship/theme model.,character-specific micro-development / ordinary-life or professional texture,NO,,,,NO,,NO,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/04_cards/by_character/skr/card_skr_009_st-card-skr-05-fest-01.md
