text_record_id,skin_id,slot,category,source_text,wav_filename,wav_hash,measured,sha256_actual,hash_match,sample_rate,channels,duration,manifest_duration,duration_delta,jp_chars,char_rate,active_duration,lead_silence,trail_silence,internal_inactive,pause_ratio,substantial_pauses,active_rms_dbfs,threshold_dbfs,f0_median,f0_p10,f0_p90,f0_span_st,voiced_frames,duration_seconds
103245:touch:0,103245,touch,base_secretary,よっこいしょ……っ！ん？ちょっと力を入れすぎた？,BREMERTON_103245_TOUCH_TOUCH_1_S085_cc507128.wav,8ee82a6699b72dcacc11d4f4c3e7d9e950c261f5527bee9ff115ee1a8b27cc86,True,8ee82a6699b72dcacc11d4f4c3e7d9e950c261f5527bee9ff115ee1a8b27cc86,True,44100.0,1.0,6.728140589569161,6.72814059,-4.3083847600655645e-10,19.0,4.92236654271162,3.8599319727891155,0.09,0.6831405895691605,2.17,0.3643996641477749,4.0,-21.03283787275039,-68.75943292417348,318.87336972783993,193.89069974313094,502.67520001969774,16.49259491895871,213.0,
103245:touch2:0,103245,touch2,base_secretary,ほぉら、指揮官はこのままアタシに癒やされていいんだからね♪,BREMERTON_103245_TOUCH2_TOUCH_2_S092_cc507128.wav,8b97ff5499dfab89b1b1eddf7e6bd012d453d2a48a57e24a8fd24310b01d9e98,True,8b97ff5499dfab89b1b1eddf7e6bd012d453d2a48a57e24a8fd24310b01d9e98,True,44100.0,1.0,7.035986394557823,7.035986395,-4.4217696171244825e-10,27.0,5.336016204782562,5.059954648526077,0.09,0.6709863945578229,1.26,0.20079681274900396,2.0,-18.746605882450332,-67.03456656084975,280.01987458966687,200.40420599878902,500.50679218077585,15.845722318994682,380.0,
103245:unlock:0,103245,unlock,base_secretary,指揮官、動かないでね～。この体勢じゃ力を抜かないとこっちもうまく動けないんだから。素直に疲れた体を私に預けて――ほぉら、手から腕、首筋と肩をぐっと押し込んでっと！,BREMERTON_103245_UNLOCK_GET_S028_cc507128.wav,30c63c6eaaf2ace83d4afd8685a8c2bd26f75a9c98d20a1e7e2a96752a0595ed,True,30c63c6eaaf2ace83d4afd8685a8c2bd26f75a9c98d20a1e7e2a96752a0595ed,True,44100.0,1.0,22.138185941043083,22.138185941,4.3083758782813675e-11,72.0,4.236576901369363,16.99485260770975,0.1,0.6931859410430832,4.53,0.21222768798313424,6.0,-19.13405162631673,-61.162488936659386,327.6473677304021,215.86875657534614,502.5361964215918,14.62887673757772,1125.0,
103245:win_mvp:0,103245,win_mvp,combat,指揮官だけじゃなく、アタシもリフレッシュできたよ！ふふん♪,BREMERTON_103245_WIN_MVP_MVP_S006_7cb946f5.wav,38c25ecd3cfd2b2ef90dbce4fdacb1f391c414afd704b1fcbef3be100c6ba677,True,38c25ecd3cfd2b2ef90dbce4fdacb1f391c414afd704b1fcbef3be100c6ba677,True,44100.0,1.0,5.124580498866213,5.124580499,-1.3378720353784956e-10,26.0,7.6810225285877936,3.384965986394558,0.09,0.6695804988662131,1.01,0.23138602520045817,2.0,-17.864067111933302,-67.42863870045005,350.2891252840247,227.36786952278362,529.8584535479844,14.64694338176163,205.0,
103248:feeling5:0,103248,feeling5,affinity,気づけば艦船通信は指揮官のことでいっぱい…幸せを分け合う気持ちと、一人占めしたい気持ちが…指揮官、アタシどうすればいいかな～♪,BREMERTON_103248_FEELING5_FEELING5_S021_cc507128.wav,7f830e986fbafe751c48b9730cbcbee4828c873fd2bd737c600712b86a560c96,True,7f830e986fbafe751c48b9730cbcbee4828c873fd2bd737c600712b86a560c96,True,44100.0,1.0,15.906417233560092,15.906417234,-4.3990766585011443e-10,57.0,4.689458838278312,12.154920634920636,0.09,0.9214172335600903,2.83,0.1899966431688486,3.0,-20.29041590400989,-60.17479025050331,327.1260372701208,238.90235608391637,464.20378023962644,11.500046272896048,691.0,
103248:home:0,103248,home,base_secretary,指揮官、おかえり！艦船通信を更新する前に、ぎゅーっとハグしてほしいな～！あはは♪,BREMERTON_103248_HOME_HOME_S035_cc507128.wav,f48b23dd345f6c94496aef4632c576d9143e75c9b591cb69dd1bd4aaa76a17a8,True,f48b23dd345f6c94496aef4632c576d9143e75c9b591cb69dd1bd4aaa76a17a8,True,44100.0,1.0,10.230204081632653,10.230204082,-3.67347041674293e-10,34.0,4.582252253078213,7.419931972789116,0.09,0.6752040816326534,2.12,0.22398309561542526,3.0,-18.06502480012111,-64.9709401853495,380.1064021852087,263.8182203566074,529.5423162710679,12.062421235988658,503.0,
103248:login:0,103248,login,base_secretary,指揮官、おかえり！艦船通信「指揮官と一緒に…」って更新更新っと,BREMERTON_103248_LOGIN_LOGIN_S043_cc507128.wav,3251cccf5ff4095ef06dbd0189787c74b445fd8f85164042f5ebf230e5800fb5,True,3251cccf5ff4095ef06dbd0189787c74b445fd8f85164042f5ebf230e5800fb5,True,44100.0,1.0,10.135532879818594,10.13553288,-1.8140511315323238e-10,26.0,3.4391947017324953,7.559909297052154,0.1,0.6905328798185941,1.8900000000000001,0.20224719101123595,3.0,-19.085626203620215,-57.47486387808509,347.90922154928484,197.51588170496564,609.9548900388363,19.5208066713066,455.0,
103248:main:0,103248,main,base_secretary,この衣装、案外動きやすいね。これを着ながら体を動かしに…例えばテニスとかでもしてみない？あはは、なんちゃって♪,BREMERTON_103248_MAIN_MAIN_1_S054_cc507128.wav,424309a1ed09388c329c81da0e292caa2fbe71b20f3421003a3a18228a93827a,True,424309a1ed09388c329c81da0e292caa2fbe71b20f3421003a3a18228a93827a,True,44100.0,1.0,13.577709750566893,13.577709751,-4.3310777186889027e-10,49.0,4.858750202363607,10.084897959183673,0.09,0.6927097505668929,2.83,0.22118014849550607,4.0,-18.49690773995291,-59.10644672668978,355.26329713855034,216.50339677701749,527.2503037906705,15.409180335960635,702.0,
103248:main:1,103248,main,base_secretary,ブーケトスって幸せをおすそ分けするって意味らしいよ。幸せも希望も、もっと多くの人に広められたらいいね,BREMERTON_103248_MAIN_MAIN_2_S062_cc507128.wav,4d3d916ef8df352532a62ce5a63f50d85bf06e043927eb5d022242541d9bddb6,True,4d3d916ef8df352532a62ce5a63f50d85bf06e043927eb5d022242541d9bddb6,True,44100.0,1.0,10.792766439909297,10.79276644,-9.070255657661619e-11,48.0,5.940660746960631,8.079909297052154,0.09,0.6777664399092966,2.05,0.20448877805486282,2.0,-18.977908527984276,-62.047973547136465,293.89291132418947,215.28654419955805,419.2806394610755,11.539896757682094,569.0,
103248:main:2,103248,main,base_secretary,（パシャッ！）指揮官のかわいい顔がうまく撮れた！保存保存っと…艦船通信を更新しないのかって？ふふん、これはアタシだけの思い出として取っとくの。みんなには見せてあげないもーん♪,BREMERTON_103248_MAIN_MAIN_3_S069_cc507128.wav,a6b9882dbd51559d08ba469e156f9ab651ebf9b90134f01b1e92ae84bcf819fb,True,a6b9882dbd51559d08ba469e156f9ab651ebf9b90134f01b1e92ae84bcf819fb,True,44100.0,1.0,18.72689342403628,18.726893424,3.6280312087910715e-11,78.0,5.477571702238451,14.239886621315193,0.1,0.7018934240362817,3.8200000000000003,0.2131101813110182,3.0,-18.254536638116395,-55.6370671962073,358.686792604955,219.85855925133816,524.8075592566854,15.062553620311371,1045.0,
103248:touch:0,103248,touch,base_secretary,ん？指揮官もブーケを持ってみたいの？あるにはあるけど…,BREMERTON_103248_TOUCH_TOUCH_1_S086_cc507128.wav,4cfdb15c449975587a43433948dbd74d256dd75b0bf1ba8cd8255093f1fad0dd,True,4cfdb15c449975587a43433948dbd74d256dd75b0bf1ba8cd8255093f1fad0dd,True,44100.0,1.0,6.184308390022676,6.18430839,2.2676083233363897e-11,24.0,5.568504069574734,4.309954648526077,0.08,0.6693083900226755,1.17,0.2152713891444342,2.0,-17.968465899731584,-67.1550982819677,295.01919077811675,218.4426767401738,515.360916517601,14.859940692936542,331.0,
103248:touch2:0,103248,touch2,base_secretary,どう？感想とかある？あっ、こっそり教えてね♪,BREMERTON_103248_TOUCH2_TOUCH_2_S093_cc507128.wav,d610a4d09903ea21983b47d297592f584faca2700d8175b6184fdb30e14cce85,True,d610a4d09903ea21983b47d297592f584faca2700d8175b6184fdb30e14cce85,True,44100.0,1.0,5.841927437641723,5.841927438,-3.582769636523153e-10,18.0,4.6693293647759155,3.8549433106575965,0.09,0.6869274376417227,1.27,0.25074037512339586,3.0,-18.58357634980837,-66.29018396224403,315.9303414421591,194.9207117403596,544.1564314598718,17.77360865442474,236.0,
103248:unlock:0,103248,unlock,base_secretary,3、2、1、はい！指揮官、ブーケトスした瞬間をちゃんと撮れた？あはは、次の艦船通信はこれに決めたから、指揮官も同じのにしてねっ。アタシたちのもう一つの…「愛の誓い」なんだから♪,BREMERTON_103248_UNLOCK_GET_S029_cc507128.wav,dba8a9910710a0fca8537cf98d1b54bfe712770f1d5e78f43f0ddcd90f64c687,True,dba8a9910710a0fca8537cf98d1b54bfe712770f1d5e78f43f0ddcd90f64c687,True,44100.0,1.0,20.675918367346938,20.675918367,3.469367015895841e-10,72.0,4.955311369031176,14.529863945578231,0.1,0.6809183673469406,5.53,0.2779592862528274,9.0,-18.545234710168877,-67.41641364317383,350.2922986347969,204.71577152990727,552.1275641625914,17.17655248684507,864.0,
103240:detail:0#ex1100,103240,detail,base_secretary,あ、指揮官もお悩み相談室の手伝いしてくれるの？…ダメダメ、気持ちは感謝するけど、これは女の子同士の問題だからね,BREMERTON_103240_DETAIL_DETAIL_EX1100_S007_cc507128.wav,81f9a5f4f5391080daf649708608333dc2ca61db8215e4576a44d51e2dabd74f,True,81f9a5f4f5391080daf649708608333dc2ca61db8215e4576a44d51e2dabd74f,True,44100.0,1.0,12.09485260770975,12.094852608,-2.902496021306433e-10,50.0,5.6561521235580665,8.839931972789115,0.1,0.6998526077097491,2.5300000000000002,0.22399291722000883,3.0,-19.44217422574188,-58.54594240167281,280.42039585368997,188.9838496325439,497.50663060651874,16.757433661083347,647.0,
103240:feeling5:0#ex1100,103240,feeling5,affinity,指揮官、仕事が終わったら一緒にどっか遊びに行かない？場所は…お任せ♪えへへ、上手くアタシをエスコートして、がっかりさせないでね～,BREMERTON_103240_FEELING5_FEELING5_EX1100_S022_cc507128.wav,e0f33d3e66951ef5d3621ac79b717ee5143329017d77cb83f301a91306879921,True,e0f33d3e66951ef5d3621ac79b717ee5143329017d77cb83f301a91306879921,True,44100.0,1.0,14.852879818594104,14.852879819,-4.0589576144611783e-10,57.0,5.720078643401327,9.964897959183673,0.09,0.617879818594103,4.3,0.303994344291269,6.0,-18.68519792628502,-66.78814032713925,366.04751819129416,205.9150624478208,495.79046770536706,15.212174021732608,613.0,
103240:home:0#ex1100,103240,home,base_secretary,ふぅ…指揮官は無理して戦場に出なくてもいいかな~って毎回思うけど、でもカッコいいからつい一緒に戦いたいって気もするし……んーちょっと矛盾なカンジ？,BREMERTON_103240_HOME_HOME_EX1100_S036_cc507128.wav,ef81012e0bb78cc24b59c953406b17826013fff1a082fb7bf022caf05558d3b1,True,ef81012e0bb78cc24b59c953406b17826013fff1a082fb7bf022caf05558d3b1,True,44100.0,1.0,16.2568253968254,16.256825397,-1.7460166645832942e-10,67.0,5.336562687950064,12.554897959183673,0.09,0.6818253968253973,3.0500000000000003,0.19696480464966096,4.0,-20.994883618055326,-58.90171038704325,311.2003596511888,201.8843423420517,455.5736116350475,14.089861927128492,843.0,
103240:login:0#ex1100,103240,login,base_secretary,指揮官、おはよー。今日の艦船通信は…あ、いけない。まずは指揮官の指示を仰ぐのが先ね！,BREMERTON_103240_LOGIN_LOGIN_EX1100_S044_cc507128.wav,55ff88cadd301dcff58b40be75d446a567b54dcd034aac0d31e0df86e245422d,True,55ff88cadd301dcff58b40be75d446a567b54dcd034aac0d31e0df86e245422d,True,44100.0,1.0,9.311791383219955,9.311791383,2.1995560928189661e-10,36.0,5.2061164325838085,6.914943310657597,0.08,0.6367913832199541,1.74,0.20244328097731237,3.0,-19.49599487627481,-65.85574619738574,273.6157024596639,192.46220787115493,478.37627017176646,15.762847708276778,436.0,
103240:main:0#ex1100,103240,main,base_secretary,ほい。（ドン！）ドリンクに軽食のお弁当にみんなからの差し入れっと。多すぎだと思うけどまあまあそこは愛されてる証拠ってカンジで！|nil|ボルチモア、相変わらず助っ人でパタパタしてるのね…もうちょっと遊びとか女子力とか気にしたほうがいいんじゃない？,BREMERTON_103240_MAIN_MAIN_1_EX1100_S055_cc507128.wav,f47a56b18d2bf9f23974974dd813ac8a4719cfb20cc473da179f5a3cb17e1c85,True,f47a56b18d2bf9f23974974dd813ac8a4719cfb20cc473da179f5a3cb17e1c85,True,44100.0,1.0,12.740997732426305,12.740997732,4.263043251739873e-10,109.0,11.602013921740895,9.394920634920634,0.08,0.6659977324263036,2.69,0.224260108378491,3.0,-18.076580997739462,-62.9980366155075,283.10405486539184,195.9790593985678,442.5100287617842,14.100127716289283,651.0,
103240:touch2:0#ex1100,103240,touch2,base_secretary,ははん、ここが気になるんだ～自分でチェックしてみたいってカンジ？,BREMERTON_103240_TOUCH2_TOUCH_2_EX1100_S094_cc507128.wav,c2e665ccc5c2028e5b945227ba195d6a675305e919c86079fb7b8ebdc7e8721f,True,c2e665ccc5c2028e5b945227ba195d6a675305e919c86079fb7b8ebdc7e8721f,True,44100.0,1.0,8.113560090702947,8.113560091,-2.970530488255463e-10,29.0,4.789475063945803,6.054943310657596,0.1,0.6785600907029465,1.34,0.18268575323790046,2.0,-20.45656771539931,-60.190086168457555,313.7174364434921,204.32874349271404,459.6612248265974,14.036145660731242,437.0,
