locator,spine_ordinal,printed_page,image_member,image_sha256,review_method,reviewer,disposition,content_summary,evidence_ids,reason,uncertainties
UAN:s0161,161,161,OPS/images/08_882128_880264_1_161_001.jpg,d56fd39fea7ced8bccf1e00516db042aa7d73da93ea3be5a3fd8013f229f251f,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Hawks covert Commission task/Dabi contact, High-End plan, public/private speech uncertainty, printed Takami Keigo despite real name not public; Endeavor/Dabi/Edgeshot/Tokoyami chart; 28 December/172 cm/B/Fukuoka.",SUP-UAN-161-01; SUP-UAN-161-02,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0162,162,162,OPS/images/08_882128_880264_1_162_001.jpg,887729016176efb9adbf5519256842f72778593faf789c68c0cad19d2ccb2054,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_NO_MATERIAL_ADDITION,"Best Jeanist fiber-control ranged/support card; clothing restraint, power B/speed C/technique A+/intelligence A/fashion sense S+.",,Full card read. Fashion axis is character-specific; clothing slogan is not exceptionless capability proof. Detailed role/activity additions follow in s0163.,
UAN:s0163,163,163,OPS/images/08_882128_880264_1_163_001.jpg,664ec9a4a5ca2d2cb4e409e217bc88d83059d6b4319e8af4b9d21021b5cc8f1b,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Best Jeanist public desire for return, correcting violent people, favored long-standing jeans brand and overseas modeling contract, Bakugo failed reform attempt and warehouse raid; 5 October/190 cm/AB/Okayama; role diagram.",SUP-UAN-163-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0164,164,164,OPS/images/08_882128_880264_1_164_001.jpg,b31fdc632bad391329b43b0fdc2b793749d033116c81b1540d375659f2f11dbe,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_NO_MATERIAL_ADDITION,"Aizawa/Eraser Head close/support card: gaze suppresses activation, capture cloth restraint, power C/speed B+/technique S+/intelligence A+/dry eyes S.",,"All card text/ratings read. Dry-eye axis is a source-specific limitation/gag, not a general psychological measure; historical/teacher particulars follow in s0165.",
UAN:s0165,165,165,OPS/images/08_882128_880264_1_165_001.jpg,b05720a63da67f92a6c01fa95bd969af9d7d2d86391cf1ff4f85376a839f4dcf,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Aizawa lost school friend, consequent extra strictness, six-year capture-cloth learning and generous teaching of Shinso; Dabi capture and protective media performance; role chart; 8 November/183 cm/B/Tokyo.",SUP-UAN-165-01; SUP-UAN-165-02,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0166,166,166,OPS/images/08_882128_880264_1_166_001.jpg,a62225c9657f183e1a6810c747292c34d2647f016f1f406c3054e8d6f49ea8b0,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_NO_MATERIAL_ADDITION,"Present Mic ranged card, high-volume sonic harm, power C/speed C/technique B/intelligence B/DJ spirit S+.",,"Card, art, all axes and Japanese sonic caption directly read. The sonic function and DJ framing overlap UA:s0112–0113; no new behavioral occasion or universal dominance claim is supplied.",
UAN:s0167,167,167,OPS/images/08_882128_880264_1_167_001.jpg,4e5c851a3f37ecf1a786655167d4aaaae9474b45dc44f7a5d53378e24c4dd860,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Mic teacher/radio-DJ labor and Aizawa long acquaintance; Shinso resembles young Aizawa to him, Jiro exam limitation, colleague/Endeavor/Ibara diagrams; 7 July/185 cm/B/Tokyo.",SUP-UAN-167-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0168,168,168,OPS/images/08_882128_880264_1_168_001.jpg,2ac5c27eecc3f86429ae959ba6ca38165caa6a8e6376bef5cf2c69dc8a667e2f,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_NO_MATERIAL_ADDITION,"Gran Torino close-combat card: inhaled-air Jet propulsion, power D/speed S/technique A/intelligence A/boke A.",,All original labels/technique read. The boke rating belongs to comic role and cannot establish cognitive impairment; the following profile explicitly preserves uncertainty between joke and concern.,
UAN:s0169,169,169,OPS/images/08_882128_880264_1_169_001.jpg,1e0508f5efe0df0e5c9056f7ff959df86d22da3f3511c9bf35c6653519e14584,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Gran Torino/Nana partnership and one-year teaching at her request, aging humor ambiguity, continued elite skill despite anonymity; relation chart, Sorahiko Torino 28 January/120 cm/B/Yamanashi.",SUP-UAN-169-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0170,170,170,OPS/images/08_882128_880264_1_170_001.jpg,190c604da46546e1a331757eb3c4a52608f4aa258ca6bb2ef757e9e1caebff0c,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_NO_MATERIAL_ADDITION,"Nighteye support card: touch/eye contact enables one-hour viewing of target conduct, power B/speed C/technique A/intelligence A/All Might fan A.",,"Whole card read. Foresight duration and fandom are profile framing, not proven universal fate mechanics. s0171 makes clear this is a dead character's retrospective card.",
UAN:s0171,171,171,OPS/images/08_882128_880264_1_171_001.jpg,56418cbdd56c098167facd78086b666705269ff83e29ef2a5a1d35af46dce593,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Nighteye formerly supported All Might through miscellaneous labor; highlights chosen from admiration, independent agency/interns and death, rift over foreseen future, weighted seals; relationships and Sasaki Mirai 2 January/200 cm/AB/Tokyo.",SUP-UAN-171-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0172,172,172,OPS/images/08_882128_880264_1_172_001.jpg,78d2e6cf6d303970ad45d05124d983487bd2816460f7341c29effb30ec4c4a43,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_NO_MATERIAL_ADDITION,"Edgeshot close-combat card: Foldabody paper-like form and spring extension for rapid flight, power B/speed S/technique A/intelligence B/ninja S.",,All card words and ratings read. Ninja is a style axis; next profile owns substantive flexibility/privacy claims.,
UAN:s0173,173,173,OPS/images/08_882128_880264_1_173_001.jpg,59457bd47ac649100c03e4f30bbeb99a435c2f3e1ee1b8d73aa9304800afcd78,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Edgeshot No.4, concealed private life, independent tendency but Lurkers team flexibility, Kamino penetration and Kurogiri capture; relation chart, Kamihara Shinya 22 February/170 cm/A/birthplace unknown.",SUP-UAN-173-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0174,174,174,OPS/images/08_882128_880264_1_174_001.jpg,45b6c2dc18a7162c5cbc578727ee6a9a58709d5482cd289f73987e99b09303b2,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_NO_MATERIAL_ADDITION,"Kamui Woods ranged/support card: tree-body extension and multiple capture, power B+/speed A-/technique B/intelligence C/restraint A.",,"All original labels/caption read; no fresh event or psychological claim. The restraint axis partly repeats ability function, making it unsuitable as a moral self-restraint score.",
UAN:s0175,175,175,OPS/images/08_882128_880264_1_175_001.jpg,56a7d46ed0070f75ae49459f1a32e5d870a53eed12630555f23a3b88488f9c0e,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Kamui Woods post-Kamino public rise and Edgeshot invitation, reported two-hour happy crying, humility, operational capture; Recovery Girl Pez link and questioned Mt. Lady relation; Nishiya Shinji 20 May/168 cm/A/Kagoshima.",SUP-UAN-175-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0176,176,176,OPS/images/08_882128_880264_1_176_001.jpg,0f11fa6ddac2940668f1cccfb62573a0c7e2bd0e2094a259214112e82b00b0e5,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_NO_MATERIAL_ADDITION,"Mt. Lady close-combat card: fixed 2062 cm enlargement and inability to select arbitrary intermediate size; power A/speed C+/technique D/intelligence D/ambition A, sexualized advertising voice.",,All card prose/axes and visual framing read. The fixed-size constraint is explicit; ambition rating and promotional appeal do not adjudicate motive history or competence in every domain.,
UAN:s0177,177,177,OPS/images/08_882128_880264_1_177_001.jpg,ee3c0630a651fa938f246638a820286c4379d1b70e6ae3ace6072e70c83cbfd6,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Mt. Lady ambition changing through Kamino/Lurkers, property damage and senior friction, professional pride, questioned Kamui dating, Mineta relation; two cited volume-extra quotes; Takeyama Yu 11 August/162–2062 cm/B/Hokkaido.",SUP-UAN-177-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0178,178,178,OPS/images/08_882128_880264_1_178_001.jpg,e822cd8e33ac1906899d4be894a49fd1e9f51596f4193fb79bb25e2ce7da0d26,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_NO_MATERIAL_ADDITION,"Ryukyu front card: giant dragon transformation, flight/gliding, close combat and strength sufficient for one-handed restraint of ordinary enemies; power A, speed B−, technique B−, intellect A, caregiving A. Full illustration and bespoke fifth rating axis read. The paired profile provides the distinct relational argument.",,Ability/rating card fully read; no distinct new behavioral observation inferred from ratings.,
UAN:s0179,179,179,OPS/images/08_882128_880264_1_179_001.jpg,45ec1ed4278fbc2d9a62664c24f4579b69d584ed55b722a849a48368e6a26634,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Ryukyu’s public popularity, reluctance about her ranking, raid protection and precise guidance of Nejire/Ochako/Tsuyu; gentle answer to Nejire’s meeting question. Relationship chart contrasts pupils’ trust with professional discussion of teaching with Nighteye and Fat Gum’s assessment. Profile Tatsuma Ryuko, 22 September, 166 cm, A, Okinawa, dependable elder-sister framing; quoted ranking speech remembers a life she might have saved.",SUP-UAN-179-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0180,180,180,OPS/images/08_882128_880264_1_180_001.jpg,d82854b47d575a212ab95703c6e5d8fcbf894d768d14badc47d700d1d9938d27,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_NO_MATERIAL_ADDITION,"Fat Gum front card: fat absorption, capture and the storage/release of attack energy for a counter; takoyaki-bearing illustration and power A, speed D, technique B, intellect B, absorption A ratings. The card’s comic bodily presentation is distinguished from the following relational profile.",,Fully read ability/rating card; counter mechanics remain dependent on the existing raid event.,
UAN:s0181,181,181,OPS/images/08_882128_880264_1_181_001.jpg,530467b0eeba7805a94110334aa4d5bc2d2e864ced3d90a30f6706eb4edfb723,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Fat Gum’s warmth and passion, protection before civilians are harmed, mentorship by example, and fat-burning transformation described editorially as handsome. Relationship chart: Tamaki calls his pressure power harassment, Kirishima receives praise, Ochako/Tsuyu find his round form cute, and Rappa praises an opponent whom Fat Gum finds disconcerting. Toyomitsu Taishiro, 8 August, Osaka, brotherly persona; sayings emphasize trusting a partner’s back and not underestimating Red Riot.",SUP-UAN-181-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0182,182,182,OPS/images/08_882128_880264_1_182_001.jpg,77cfdad252f3a4d640e8e0b581f6a22e3824c7093779d8d9f07eb3836c7ca345,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_NO_MATERIAL_ADDITION,"Gang Orca front card: close combat orca abilities usable on land and sea, sonar/detection and stronger close-range sonic force; power B, speed C, technique A, intellect B, love of children A. Full visual and rating axis read; the profile qualifies how that affinity is publicly expressed.",,No new enacted behavior inferred from the child-affinity rating alone.,
UAN:s0183,183,183,OPS/images/08_882128_880264_1_183_001.jpg,8e317897f9f44e64c3655e7e67fad0fc87f759eaa177d873c9d7490f86f4862e,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Gang Orca’s severe appearance and kind disposition, admiring sidekicks’ Shacho nickname, intimidating license-exam role and concern about frightening small children. Student-specific replies from Bakugo, Todoroki and Inasa; sidekick says his harshness is forced because he likes children. Uwabami aquarium/rabbit exchange, unverified human-status rumor and unrevealed personal background are kept as framed remarks. Sakamata Kugo, 29 October, 202 cm, O, Kanagawa, rigid personality.",SUP-UAN-183-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0184,184,184,OPS/images/08_882128_880264_1_184_001.jpg,27e24c401017edcca894ff3428149f02df633d6d03c756395e08561dcc8dec6a,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Mandalay compact profile: mountain rescue, student past of opening her heart slowly, help from Pixie-Bob and others, transmission of Aizawa’s combat permission, and team telepathy. Kota expresses thanks and she treats care as natural; marriage banter with Pixie-Bob and hostile/flattering exchange with Spinner. Sosaki Shino, 1 May, 168 cm, A, Miyagi, concern for her cousin’s child; power D, speed C, technique B, intellect A, command A+.",SUP-UAN-184-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0185,185,185,OPS/images/08_882128_880264_1_185_001.jpg,ddfa9275b9cc9c5f5f26d0bdc45234656fa2a8fd68e4040df15bbe2d747d903b,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Pixie-Bob originated the team concept/name and reportedly often took reserved student Mandalay out to play. Marriage anxiety and self-declared eighteen-year-old heart coexist with Earth Flow rescue/training construction; flirtatious student chart and Koda’s inability to command Quirk-made earth beasts. Tsuchikawa Ryuko, 26 June, 167 cm, AB, Ehime, active; power A, speed C, technique A, intellect C, impatience A.",SUP-UAN-185-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0186,186,186,OPS/images/08_882128_880264_1_186_001.jpg,cb61e85066ebfebb0b37102230db63e6e3ea349cabbd1452aa4407484db7415c,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Tiger compact profile explicitly uses period editorial former-woman wording, stresses teammate care and reports a popular online original boot-camp exercise program. Pliabody combat and restraint, relief at Ragdoll’s survival, anger over Pixie-Bob’s injury, Midoriya’s obedient exercise response; Chatora Yawara, 29 February, 190 cm, A, Kagoshima. Power A, speed B−, technique B, intellect C, magnanimity A.",SUP-UAN-186-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0187,187,187,OPS/images/08_882128_880264_1_187_001.jpg,e1126e3337510802ba7a1d4335831032231caad706d13f6730843a1c89e33387,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Ragdoll proposed forming the four-person team because she loves its members. After Search theft she remains cheerful and provides information analysis/office work for the other three. Search mechanics and a Momo compatibility chart coexist with this explicit lost-Quirk state; Kirishima admires perseverance. Shiretoko Tomoko, 8 April, 166 cm, O, Tokyo, observant; power D, speed D, technique E, intellect C, support A.",SUP-UAN-187-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0188,188,188,OPS/images/08_882128_880264_1_188_001.jpg,58ad6ef6854341d083603e848a0d31062dce1e19bc6914078a1a22be170ea08c,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Mirko compact profile: strength and confidence, a pioneering pro style without her own agency, rabbit mobility/kicks and intervention following the High-End battle. Chart shows Hawks appreciating her strength, her approval of his cheek, competitive address to Endeavor and hostility with Dabi. Usagiyama Rumi, 1 March, 159 cm, O, Hiroshima, editorial tomboyish label; power A+, speed A+, technique C, intellect C, jump A.",SUP-UAN-188-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0189,189,189,OPS/images/08_882128_880264_1_189_001.jpg,6f773aeeff3dc1abab38360faaf1ad1faebebb420a8f1e346b163d74d91a8b1c,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Vlad King compact profile: devotion to Class B, editorial admission that he partly misunderstands the hot-blooded-teacher role, capture of Dabi’s clone after pupils’ safety, and Blood Control restraint. Aizawa criticizes emotional irrationality, Midnight asks for fair commentary, Monoma claims their teacher; Kan Sekijiro, 10 November, 194 cm, B, Aomori, passionate. Power B, speed B, technique A+, intellect C, pupil love A.",SUP-UAN-189-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0190,190,190,OPS/images/08_882128_880264_1_190_001.jpg,fa5afe478a967869e5d32b64db1644dd7cf9c900ed624ca90ffe518550150ded,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Midnight compact profile explicitly describes teasing opponents in a partially sedated state and an enemy drawn by the rumor, beside serious ordinary work and occasional sadism. Mt. Lady challenges her costume motives, Midnight cites Quirk need, Ectoplasm questions her pose, and Mineta fantasizes while she anticipates his growth. Kayama Nemuri, 9 March, 175 cm, A, Saitama; power D, speed C, technique A, intellect C, sexy S, Somnambulist affects men more readily.",SUP-UAN-190-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0191,191,191,OPS/images/08_882128_880264_1_191_001.jpg,707c4fa2fffaaa7f5a336ab1c25851272cf220551dff2f4c8a58870da7c99c63,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Cementoss’s gentle temperament contrasted with rectangular face, design of varied-training TDL, founding a perfect-round-object search club, urban concrete defensive advantage. All Might apologizes for repeated help and receives worried fan/colleague response; Ectoplasm discusses TDL assistance and Kirishima promises improvement. Ishiyama Ken, 22 March, 185 cm, B, Yamagata; power B+, speed A, technique A, intellect A, roundness E.",SUP-UAN-191-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0192,192,192,OPS/images/08_882128_880264_1_192_001.jpg,a7a1cc6909654503059007732bd91b78fcd631d08770ae07973ded827ed4c5ca,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Ectoplasm’s frightening appearance and distinctive speech, independently thinking clones enabling individualized instruction to all twenty Class A students, large-clone swallowing restraint and usual roughly thirty-clone ability. Aizawa thanks special-move help; Ectoplasm praises his observation, discusses divided instruction with Vlad King and patrol with Hound Dog. Name unknown, 23 March, 180 cm, AB, Okinawa, strict; power B, speed C, technique A, intellect C, karaoke A.",SUP-UAN-192-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0193,193,193,OPS/images/08_882128_880264_1_193_001.jpg,3850d7704cf9bff8d8f5b8046006b887d9b8180f0e5209c29572927758298a9a,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Nezu compact profile: animal with a unique Quirk, intellectual leadership, care for students, public criticism and composed press responses. He likes entering narrow spaces and apparently favors Aizawa’s cloth; Aizawa asks him to stop entering the neck area. All Might recognizes renewed teacher expectations; Midnight thanks police negotiations while Nezu protects pupils’ future. 1 January, 85 cm, A, Tokyo; power E, speed D, technique A, intellect S, loveliness A.",SUP-UAN-193-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0194,194,194,OPS/images/08_882128_880264_1_194_001.jpg,2a9ded09dddf3464ec1064458a7b1c160537e753b024e45523978a9709f407c7,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Power Loader’s costume-development license, industrial-claw excavation, genius/limited-friends editorial description and reputation as odd among colleagues. Warm supervision and exasperation with Hatsume coexist; he apologizes to Nezu for school damage and coordinates excavation/foundation construction with Cementoss. Maijima Higari, 17 September, 155 cm, A, Osaka; power A, speed B−, technique D, intellect D, height D.",SUP-UAN-194-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0195,195,195,OPS/images/08_882128_880264_1_195_001.jpg,f7e8d76114473684edc7d0d0d316d540ff43712787bc236f252090ddc223a0a2,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Hound Dog as student-guidance lead: intense anger disrupts speech into growls, students fear him, and Vlad King’s long acquaintance helps cover for him. Rough conduct is editorially called his way of expressing affection; he scolds All Might, who accepts fault, while Koda cannot understand an utterance. Inui Ryo, 15 November, 196 cm, A, Tokyo, work first; power A+, speed A, technique D−, intellect B, faithful dog A; scent can detect enemy numbers at distance.",SUP-UAN-195-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0196,196,196,OPS/images/08_882128_880264_1_196_001.jpg,573ab3786bce477b5b6e755293b7602e3fda45d05fd0d0823f74e285c17e1c9c,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Recovery Girl is the longest-serving U.A. nurse teacher, knows All Might’s past, has a voice comparable to the principal and visits other hospitals to treat patients. Heal activates patients’ recovery subject to stamina. She scolds All Might’s indulgence toward his successor, receives repeated apologies and tells Nezu to conceal his unguarded side. Shuzenji Chiyo, 4 April, 115 cm, B, Tokyo; power E, speed E, technique A, intellect A, recovery S.",SUP-UAN-196-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0197,197,197,OPS/images/08_882128_880264_1_197_001.jpg,e00bd973d7f0b242fca76ba5350428f6d339e2e4021aa5239c37de0413db1058,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Thirteen’s disaster rescue and teaching, kind speech, USJ creation and instruction in both useful and dangerous Quirk use. The prose explicitly identifies her as a woman despite the concealing costume; name remains unknown. Black Hole destroys at molecular level including light. Mandalay senior admiration, Wash resemblance/popularity remark and Ochako’s fandom/Thirteen’s pleasure are distinct chart voices. 3 February, 180 cm, A, Tanegashima Kagoshima; power B, speed E, technique B, intellect B, suction A.",SUP-UAN-197-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0198,198,198,OPS/images/08_882128_880264_1_198_001.jpg,ca13c377bec5f5f46930427c4795fd33db5acf00a7070d0a86983d38331897e3,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Bubble Girl’s cheerful disposition, formality before Nighteye, nervousness in meetings and calm action against enemies; odor-bubble blinding and senior-led learning. Humor/tickling gag with Nighteye, envy of Mirio’s favor, continued work with Centipeder in the reborn agency. Awata Kaoruko, 23 April, 167 cm, B, Ehime, hard worker; power E, speed D, technique B+, intellect C, tickling resistance E.",SUP-UAN-198-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0199,199,199,OPS/images/08_882128_880264_1_199_001.jpg,ca80d34c2430c49c7b3b89a19c6f704cfca5dfa8c067de5bbe56b5d8cd2e1af8,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Centipeder’s gentlemanly calm, restraint/reaction skills, guidance of Bubble Girl and succession to the agency after Nighteye’s death. He awaits Mirio’s return and welcomes Midoriya’s continued internship, while the Nighteye chart preserves earlier mutual evaluation. Moashi Juzo, 4 June, 205 cm, A, Niigata; power D, speed B, technique B, intellect B, legs A.",SUP-UAN-199-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0200,200,200,OPS/images/08_882128_880264_1_200_001.jpg,05f27700032e5268140c69ff89d793037f99d84834b56f68c7983a6a576c4fd4,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Rock Lock’s rude conference manner is attributed to concern that allies may be injured amid uncertainty; he is described as kind at heart and devoted to his wife. Pressure for Nighteye’s prediction is linked to wanting Eri saved quickly; Fat Gum dislikes his phrasing while Rock Lock respects him, and Midoriya receives professional recognition. Takagi Ken, 9 June, 173 cm, B, Tokushima; power C, speed C, technique B, intellect A−, sarcasm B. Lock Down fixes nonliving objects in place, even aloft.",SUP-UAN-200-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0201,201,201,OPS/images/08_882128_880264_1_201_001.jpg,5c1ad6099b8353f8216b8777ccf17bb3745b65fe6725580af2bc8c9a618934bf,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Nana Shimura retrospective profile: All Might’s smiling mentor, Gran Torino’s close friend, confrontation with All For One and death, transmitted will and entrusting All Might’s dream to Gran Torino. Only One For All is listed; hero name, birthday, height, blood group, birthplace, technique and all chart ratings remain unknown. The villain’s dismissal of ideals is attributed, not the book’s settled conclusion.",SUP-UAN-201-01,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0202,202,202,OPS/images/08_882128_880264_1_202_001.jpg,514fcfa16ff882957c88d15a2e121ca0b7afd78847793eab3813d186e4bd1b88,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,"Eleven compact roster entries fully read: Ms. Joke’s Ketsubutsu class 2-2 teaching, forced-laughter Quirk and repeated failed attempts to make old acquaintance Aizawa laugh; Backdraft’s firefighting speed; Snipe’s individual attention and marksmanship; Lunch Rush’s balanced meals; Death Arms’s security/strength demand; Toy-Toy’s festival heckling and circus-toy-poodle resemblance; retired Tensei/Ingenium; Air Jet’s backpack; Fourth Kind’s search for ways not to frighten children; Manual’s unglamorous public service; Crimson Riot’s regretless-life example for Kirishima.",SUP-UAN-202-01; SUP-UAN-202-02; SUP-UAN-202-03,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
UAN:s0203,203,203,OPS/images/08_882128_880264_1_203_001.jpg,d8347cab30a302a17d13677f9ad1f3da4fd61daee8bf26bfd0c1e4f535d05e94,"Every original JPEG viewed at detail=original, in ascending spine order; meaningful Japanese text and visual/panel relationships read directly.",source,REVIEWED_MATERIAL,Twelve roster entries fully read: Native saved by Midoriya and others; Uwabami’s corporate promotion and male support; Gunhead’s gentle speech despite looks; Mr. Brave’s plucked-hair fighting and receding-hairline worry; Kesagiriman’s unknown identity/Quirk and raid work; Water Hose’s deaths defending citizens; Crust’s earnest heat and fans; Takeshita as Gentle’s schoolmate with bamboo costume; Snatch’s sand upper body and convoy defeat; Slidin’ Go’s conjectured sliding Quirk and guidance to the Liberation Army hideout; Yoroi Musha’s appeal to older martial enthusiasts; Wash’s child/adult appeal and successful commercial series.,SUP-UAN-203-01; SUP-UAN-203-02; SUP-UAN-203-03; SUP-UAN-203-04,Readable; profile/editorial/reprint/attributed-voice limits retained in records.,
